colct_stdde,sle_site_domn,prices_prdlst_id,goods_nm,shop_nm,anals_trget_pc,Price,expsr_ordr,job_id,kf
2020-05-17,search.shopping.naver.com,F012050,웰킵스 웰킵스 KF94 대형마스크/25개1박스/재고확보/마스크 - 옥션,옥션,67900,2716,64,490015,94
2020-05-28,search.shopping.naver.com,F012050,국내산 황사 방역 마스크 KF80 대형 1개 (브랜드랜덤) - 쿠팡,쿠팡,2500,2500,24,490009,80
2020-04-11,search.shopping.naver.com,F012050,마스크 대형 1개씩 개별포장 디자인 랜덤으로 발송 [국내제작 미세먼지마스크] KF94 KF80 일회용마스크 황사마스크 코로나19 - 티몬,티몬,3440,3440,23,490009,80
2020-05-21,search.shopping.naver.com,F012050,유한킴벌리 크리넥스 KF94 데일리방역 마스크 입체1개 - G마켓,G마켓,4040,4040,18,490008,94
2020-05-27,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스 - 옥션,옥션,4850,4850,31,490008,94
2020-05-14,search.shopping.naver.com,F012050,소확행몰 엠플러스 국산 미세먼지 황사마스크 KF80 대형 (낱개) - 위메프,위메프,2200,2200,43,490013,80
2020-03-25,search.shopping.naver.com,F012050,숨쉬Go KF94 방역 미세먼지 마스크 (대형X 낱개 1개) 화이트색상 - 미세먼지없는 깨끗한 숨 마스크 - gamezend,gamezend,4900,4900,19,490008,94
2020-05-15,search.shopping.naver.com,F012050,웰킵스 웰킵스 KF80 마스크/초소형/25개1박스 - G마켓,G마켓,66700,2668,75,490013,80
2020-05-05,search.shopping.naver.com,F012050,크린숨 방역마스크 KF94 황사 미세먼지 코로나 대형 - 인터파크,인터파크,2300,2300,7,490015,94
2020-04-09,search.shopping.naver.com,F012050,뉴네퓨어 황사방역용마스크_5개입 황사방역용마스크_KF94 - 쿠팡,쿠팡,16500,3300,18,490001,94
2020-04-09,search.shopping.naver.com,F012050,늘푸른 황사마스크 KF80 대형 화이트 10매 개별포장 - 쿠팡,쿠팡,35000,3500,78,490013,80
2020-03-10,search.shopping.naver.com,F012050,KF94 마스크 10개입 / 대형 성인용 - 11번가,11번가,35810,3581,29,490015,94
2020-05-14,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - 11번가,11번가,3800,3800,13,490008,94
2020-04-06,search.shopping.naver.com,F012050,늘푸른 황사마스크 KF80 대형 화이트 10매 개별포장 - 11번가,11번가,31150,3115,65,490013,80
2020-04-08,search.shopping.naver.com,F012050,[재고O당일발송] KF94 마스크 대형 크리넥스 웰킵스 뉴네퓨어 애니가드 외 일회용마스크 - 퓨어 숨,퓨어 숨,5900,5900,11,490001,94
2020-05-25,search.shopping.naver.com,F012050,[재고있음] 국내산 KF94 성인용 대형 마스크 1개 재고있음 - 티몬,티몬,3040,3040,15,490008,94
2020-03-17,search.shopping.naver.com,F012050,(긴급수량확보) KF94 황사 마스크 클립형 대형 10매 (5매X2팩) - 위메프,위메프,43500,4350,36,490015,94
2020-05-13,search.shopping.naver.com,F012050,애니가드 국내생산 KF80 대형 마스크 1박스 25매입 식약처 인증 - 티몬,티몬,59000,2360,39,490013,80
2020-04-27,search.shopping.naver.com,F012050,웰클린 황사마스크 KF94 백색 중형 5매입 1개 - 건강케어,건강케어,17500,3500,5,490008,94
2020-05-07,search.shopping.naver.com,F012050,웰킵스 스마트 미세먼지황사마스크 KF94 대형 1개 - 11번가,11번가,2850,2850,27,490008,94
2020-05-16,search.shopping.naver.com,F012050,판촉물 인쇄 제작 [국산]KF80마스크 대형/개별포장 답례품 기념품 행사기념 - 대한기념품,대한기념품,2640,2640,32,490013,80
2020-05-04,search.shopping.naver.com,F012050,[히트상품] 퓨어케어 KF94 황사마스크 대형 10매 개별포장 대형 개별포장 - 티몬,티몬,29900,2990,66,490015,94
2020-04-18,search.shopping.naver.com,F012050,일월 KF94 보건용마스크 황사마스크 미세먼지마스크 1개 - 쿠팡,쿠팡,3000,3000,26,490008,94
2020-04-20,search.shopping.naver.com,F012050,KF80 마스크 3매입 건영 황사마스크 KF80 대형 3매입 백색 - 반창고닷컴,반창고닷컴,6990,2330,12,490013,80
2020-04-15,search.shopping.naver.com,F012050,애경마스크 kf94 4중구조 대형마스크 개별포장 1개 - 위메프,위메프,3800,3800,44,490008,94
2020-04-12,search.shopping.naver.com,F012050,국산 개별포장 KF94 황사 마스크 일회용 10매 대형 - G9,G9,34900,3490,79,490015,94
2020-02-19,search.shopping.naver.com,F012091,3Q 미세 먼지 KF94 대형 1회용 일회용 마스크 1개 - 쿠팡,쿠팡,4260,,88,490008,94
2020-05-24,search.shopping.naver.com,F012050,대형 1Px10ea [마스크] 더숨 KF80 마스크 대형 10P - 티몬,티몬,18660,1866,44,490013,80
2020-04-21,search.shopping.naver.com,F012050,기타 KF94 황사방역미세먼지 [익일출고] 대형마스크 1개 랜덤발송 - 쿠팡,쿠팡,3000,3000,19,490008,94
2020-05-11,search.shopping.naver.com,F012050,퓨어365 KF94 대형 황사마스크 1개 5매입 - 옥션,옥션,19900,3980,39,490008,94
2020-04-16,search.shopping.naver.com,F012050,KF80마스크 대형 일회용 미세먼지 마스크 (국내정품) - 11번가,11번가,2410,2410,66,490013,80
2020-04-28,search.shopping.naver.com,F012050,웰킵스 4중필터 스마트 대형 KF94 마스크 미세먼지 차단 일회용마스크 개별포장 - 11번가,11번가,2930,2930,76,490015,94
2020-05-14,search.shopping.naver.com,F012050,파인텍 네퓨어 황사 미세먼지 일회용 마스크 KF94 5매입x1개 - 옥션,옥션,14500,2900,34,490008,94
2020-04-01,search.shopping.naver.com,F012050,애니프리 KF80 필터 사용 황사 마스크 10매/당일출고 미세먼지 국내배송 방역 - 건강한 라이프,건강한 라이프,24900,2490,46,490013,80
2020-03-05,search.shopping.naver.com,F012050,시크릿쥬쥬멸균마스크 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,3500,,25,490008,94
2020-05-02,search.shopping.naver.com,F012050,웰킵스 4중필터 스마트 소형 대형 KF94 마스크 미세먼지 차단 일회용마스크 개별포장 - 11번가,11번가,2780,2780,78,490015,94
2020-04-21,search.shopping.naver.com,F012050,뉴네퓨어 KF94 대형 5매입 당일발송 황사마스크 끈조절 가능 - 쿠팡,쿠팡,14900,2980,7,490001,94
2020-05-10,search.shopping.naver.com,F012050,애니가드 국내생산 KF80 대형 마스크 1박스 25매입 식약처 인증 - 티몬,티몬,59000,2360,44,490013,80
2020-05-26,search.shopping.naver.com,F012050,[KF80 대형 개별포장] 늘푸른 황사마스크(화이트) 10매 - REINO,REINO,17900,1790,17,490013,80
2020-02-10,search.shopping.naver.com,F012090,방역 마스크 KF94 대형 화이트 일회용 먼지 차단 1개,11번가,3900,,85,490008,94
2020-05-15,search.shopping.naver.com,F012050,한지 리필 마스크필터 KF94 및 모든 마스크 호환 (10매) / 1개 - 11번가,11번가,1740,1740,17,490008,94
2020-03-26,search.shopping.naver.com,F012050,힐메이드 KF94 마스크 대형(1장) - 이지이샵,이지이샵,4300,4300,28,490015,94
2020-05-19,search.shopping.naver.com,F012050,국내제작 안전하고 견고한 KF94 마스크 대형 5매입 - 블랙야크 스토어,블랙야크 스토어,9000,1800,48,490015,94
2020-04-27,search.shopping.naver.com,F012050,써니 KF80 대형 미세먼지 마스크 독감 폐렴 10매 - 옥션,옥션,23000,2300,44,490013,80
2020-04-26,search.shopping.naver.com,F012050,코지(COZY) KF94마스크 대형(블랙) 10매 - 푸름웰니스,푸름웰니스,24500,2450,58,490015,94
2020-05-05,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - G마켓,G마켓,4660,4660,24,490008,94
2020-04-11,search.shopping.naver.com,F012050,미니키티국내산 황사 방역용 미세먼지 마스크 KF94 대형 1개 (브랜드랜덤) - 캐릭터용품쇼핑몰스토리마켓,캐릭터용품쇼핑몰스토리마켓,3000,3000,23,490008,94
2020-04-20,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - 위메프,위메프,4700,4700,45,490008,94
2020-05-22,search.shopping.naver.com,F012050,국제약품 메디 황사마스크 대형 KF80 (3매입) x 1개 - 인터파크,인터파크,4990,1663.333333,10,490009,80
2020-03-29,search.shopping.naver.com,F012050,KF94 (초등생 ~ 얼굴 작은 성인여성) 황사마스크 1개 (1매입) x 25개 (총 25매) - 동백꽃상회,동백꽃상회,87400,3496,23,490008,94
2020-05-05,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 늘푸른마스크 - 옥션,옥션,4750,4750,12,490008,94
2020-05-23,search.shopping.naver.com,F012050,[블루인더스] 셀온테라피 KF94 미세먼지 마스크 (10매) 대형 화이트 개별포장 BLUE - 위메프,위메프,23900,2390,14,490015,94
2020-04-22,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - G마켓,G마켓,4050,4050,35,490008,94
2020-05-27,search.shopping.naver.com,F012050,웰킵스 대형 KF94 마스크 /25개입/성인용.재고확보 - 인터파크,인터파크,63450,2538,67,490015,94
2020-04-09,search.shopping.naver.com,F012050,미세먼지 황사/방역용 마스크(KF94) 제약회사마스크 일동 푸른숲 동아 더스논 미세먼지마스크 - 핑팜-,핑팜-,3490,3490,1,490003,94
2020-04-25,search.shopping.naver.com,F012050,KF94마스크 황사방역마스크 KF94 대형 1개 개별포장 - 11번가,11번가,2410,2410,34,490008,94
2020-05-02,search.shopping.naver.com,F012050,KF94/KF80마스크 대형 일회용 마스크(5매/개별포장) - 스마트올팜,스마트올팜,10500,2100,32,490015,94
2020-04-20,search.shopping.naver.com,F012050,LG생활건강 테라브레스 KF94 미세먼지 마스크 대형1개 - G마켓,G마켓,4170,4170,26,490008,94
2020-05-21,search.shopping.naver.com,F012050,"웰킵스 KF94 마스크 대형 1개씩판매,재고확보 - 11번가",11번가,2660,2660,23,490008,94
2020-04-25,search.shopping.naver.com,F012050,"웰킵스 KF94 마스크 대형 1개씩판매,재고확보 - 11번가",11번가,2660,2660,18,490008,94
2020-03-31,search.shopping.naver.com,F012050,(국내 오늘 발송) (5매입) KF94 마스크 대형 코로나 - 인터파크,인터파크,23010,4602,11,490015,94
2020-05-01,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스크 - 11번가,11번가,4320,4320,24,490008,94
2020-05-09,search.shopping.naver.com,F012050,이노센트 KF80 마스크 미세먼지 황사방역용 어린이마스크 아동마스크 (1개) - 공순이도매,공순이도매,2360,2360,2,490009,80
2020-05-15,search.shopping.naver.com,F012050,[네퓨어] 파인텍 네퓨어 KF94 대형(5매입X2개) 황사 미세먼지 끈조절 마스크 - 위메프,위메프,25900,2590,6,490001,94
2020-04-10,search.shopping.naver.com,F012050,휴안청플러스 국내생산 KF94 마스크 5매 식약처인증 미세먼지 황사 방역마스크 - 패션플러스,패션플러스,14000,2800,2,490015,94
2020-05-26,search.shopping.naver.com,F012050,인가드 KF94 대형마스크 색상/브랜드 랜덤발송 10매 - G마켓,G마켓,20000,2000,52,490015,94
2020-05-06,search.shopping.naver.com,F012050,[유가모아] 마스크 kf94 kf80 소형 중형 대형 덴탈 일회용 화이트 블랙 - madammaket,madammaket,1700,1700,11,490015,94
2020-05-29,search.shopping.naver.com,F012050,뉴 네퓨어 웰킵스 KF94 미세먼지 마스크 대형 소형 아동용 - 119오피스,119오피스,1800,1800,30,490001,94
2020-04-16,search.shopping.naver.com,F012050,닥터퓨리 kf94 뽑아쓰는 마스크 소형 30매입 - 소녀상점,소녀상점,75000,2500,2,490002,94
2020-05-10,search.shopping.naver.com,F012050,QUQU 더안심 황사 미세먼지 방역 마스크 KF94 - 삼성공식파트너 클릭나라,삼성공식파트너 클릭나라,2300,2300,5,490008,94
2020-05-25,search.shopping.naver.com,F012050,웰킵스 일월 미세먼지차단마스크 KF94 대형/ 소형/ KF80초소형 - 11번가,11번가,1870,1870,49,490015,94
2020-04-27,search.shopping.naver.com,F012050,KF80 늘푸른황사 마스크 (30매입) - 3M연마대왕,3M연마대왕,60000,2000,24,490013,80
2020-03-28,search.shopping.naver.com,F012050,KF94 휴안청 황사방역용 마스크 대형5장 일회용코로나 - 인터파크,인터파크,24500,4900,73,490015,94
2020-04-08,search.shopping.naver.com,F012050,KF94 마스크 (중형 대형) 위생적인 개별포장 1매입 화이트 성인용 마스크 - 샵딜,샵딜,3800,3800,8,490015,94
2020-04-14,search.shopping.naver.com,F012050,닥터퓨리 KF94 미세먼지 황사마스크 1매(대형) - 비엘로직스,비엘로직스,3000,3000,9,490002,94
2020-04-30,search.shopping.naver.com,F012050,뉴크린웰 마스크 KF80 대형 흰색 - G마켓,G마켓,3000,3000,79,490013,80
2020-05-21,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - 11번가,11번가,3610,3610,35,490008,94
2020-05-07,search.shopping.naver.com,F012050,KF94 대형 참조은 / 웰킵스 대형 국산 일회용 마스크 1개(5매) - 케이벨류,케이벨류,15500,3100,39,490008,94
2020-04-29,search.shopping.naver.com,F012050,기타 KF94 황사방역미세먼지 [익일출고] 대형마스크 1개 랜덤발송 - 쿠팡,쿠팡,2400,2400,29,490008,94
2020-04-25,search.shopping.naver.com,F012050,[KF80마스크] 대형 일회용 미세먼지 마스크 (국내정품) - 파파몽,파파몽,2200,2200,51,490013,80
2020-05-03,search.shopping.naver.com,F012050,"KF94 대형 마스크 1개 (5매) x 5개 (총25매입), 바이러스, 황사, 미세먼지 - 동백꽃상회",동백꽃상회,70000,2800,36,490008,94
2020-04-26,search.shopping.naver.com,F012050,보령 5WHY 일동 푸른숲 중외제약 좋은숨 동아제약 더스논 황사 미세먼지 마스크 KF94 KF99 - 헬로우메디,헬로우메디,3000,3000,2,490003,94
2020-05-23,search.shopping.naver.com,F012050,[뉴네퓨어] 5매x1봉 황사 보건 방역 마스크 KF94 식약처인증 - 퍼스트렌탈,퍼스트렌탈,13900,2780,14,490001,94
2020-04-30,search.shopping.naver.com,F012050,KF80마스크 퓨어 마스크 - 옥션,옥션,2860,2860,74,490013,80
2020-04-01,search.shopping.naver.com,F012050,어울림컴퍼니 kf94(대형) 1팩 5개입 1개 제조사 랜덤 무료 배송! - 어울림 컴퍼니,어울림 컴퍼니,23900,4780,5,490008,94
2020-04-18,search.shopping.naver.com,F012050,KF94마스크 웰킵스마스크 화이트 대형 1매 - G마켓,G마켓,3270,3270,74,490015,94
2020-03-18,search.shopping.naver.com,F012050,식약처인증 KF94 마스크 대형 1개 회사 색상 랜덤 - 옥션,옥션,4800,4800,25,490008,94
2020-04-08,search.shopping.naver.com,F012050,(국내 오늘 발송) (5매입) KF94 마스크 대형 코로나 - 인터파크,인터파크,17500,3500,40,490015,94
2020-02-18,search.shopping.naver.com,F012091,포켓몬스터 황사 방역마스크 KF94 소형 1개 - 쿠팡,쿠팡,3000,,25,490008,94
2020-03-08,search.shopping.naver.com,F012050,[더샵스토어] 인기 프리미엄 아이비스 힉스윌로우리프쉐이프페이스마스크(KF80-먼지) - 위메프,위메프,8210,,30,490013,80
2020-04-02,search.shopping.naver.com,F012050,[애니프리] 미세먼지 마스크 대형 10매 / KF80 시험 기준 통과 - 보리보리,보리보리,23660,2366,18,490013,80
2020-05-26,search.shopping.naver.com,F012050,[익일발송]웰킵스 아에르 KF94 KF80 마스크 초소형 소형 중형 대형 S M L - 윤군스토어,윤군스토어,2790,2790,13,490015,94
2020-05-06,search.shopping.naver.com,F012050,애니가드 국내생산 KF80 미세먼지마스크 대형 10매 식약처 인증 - 티몬,티몬,25000,2500,21,490013,80
2020-02-16,search.shopping.naver.com,F012091,테라브레스 미세먼지 마스크 KF94 뽀로로 소형1개 - G마켓,G마켓,2400,,24,490008,94
2020-04-18,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - 인터파크,인터파크,4150,4150,27,490008,94
2020-04-24,search.shopping.naver.com,F012050,합리적인 KF94 마스크 대형 30매(벌크형) 흰색 - 옥션,옥션,52200,1740,79,490015,94
2020-04-21,search.shopping.naver.com,F012050,"일동 푸른숲 자연숲 황사마스크,더스논, 동아제약황사방역용마스크kf94, 크린웰 황사방역용마스크 Kf94 - 헬시버퍼팜",헬시버퍼팜,2790,2790,4,490003,94
2020-05-29,search.shopping.naver.com,F012050,숨쉬Go KF94 방역 미세먼지 마스크 (대형X 낱개 1개) 화이트색상 - 미세먼지없는 깨끗한 숨 마스크 - gamezend,gamezend,4900,4900,8,490008,94
2020-05-18,search.shopping.naver.com,F012050,뉴 네퓨어 웰킵스 KF94 미세먼지 마스크 대형 소형 아동용 - 119오피스,119오피스,1800,1800,22,490001,94
2020-03-02,search.shopping.naver.com,F012050,[더샵스토어] 인기 프리미엄 4중필터 하이가드 dust마스크 KF80 대형 1개입 - 위메프,위메프,7620,,33,490013,80
2020-04-17,search.shopping.naver.com,F012050,늘푸른 황사마스크 KF80 중형 화이트 10매-10개 개별포장 - 인터파크,인터파크,34240,3424,57,490013,80
